source_id,entity_id,entity_type,url,source_type,authority_tier,fetch_priority,fetch_status,parser_hint,respect_robots,rate_limit_hint,last_checked_at,notes
src:wiki-data:kha-zix,char:kha-zix,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kha'Zix,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:kha-zix,char:kha-zix,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Khazix.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:kindred,char:kindred,CHAMPION,https://www.leagueoflegends.com/en-us/champions/kindred/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:kindred,char:kindred,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AKindred,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:kindred,char:kindred,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kindred,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:kindred,char:kindred,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kindred.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:kled,char:kled,CHAMPION,https://www.leagueoflegends.com/en-us/champions/kled/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:kled,char:kled,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AKled,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:kled,char:kled,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kled,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:kled,char:kled,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kled.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:kog-maw,char:kog-maw,CHAMPION,https://www.leagueoflegends.com/en-us/champions/kog-maw/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:kog-maw,char:kog-maw,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AKog'Maw,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:kog-maw,char:kog-maw,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kog'Maw,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:kog-maw,char:kog-maw,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/KogMaw.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:leblanc,char:leblanc,CHAMPION,https://www.leagueoflegends.com/en-us/champions/leblanc/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:leblanc,char:leblanc,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALeBlanc,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:leblanc,char:leblanc,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_LeBlanc,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:leblanc,char:leblanc,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Leblanc.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lee-sin,char:lee-sin,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lee-sin/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lee-sin,char:lee-sin,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALee_Sin,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lee-sin,char:lee-sin,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lee_Sin,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lee-sin,char:lee-sin,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/LeeSin.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:leona,char:leona,CHAMPION,https://www.leagueoflegends.com/en-us/champions/leona/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:leona,char:leona,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALeona,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:leona,char:leona,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Leona,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:leona,char:leona,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Leona.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lillia,char:lillia,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lillia/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lillia,char:lillia,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALillia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lillia,char:lillia,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lillia,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lillia,char:lillia,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lillia.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lissandra,char:lissandra,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lissandra/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lissandra,char:lissandra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALissandra,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lissandra,char:lissandra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lissandra,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lissandra,char:lissandra,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lissandra.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:locke,char:locke,CHAMPION,https://www.leagueoflegends.com/en-us/champions/locke/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,VERIFIED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,2026-09-16,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:locke,char:locke,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALocke,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:locke,char:locke,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Locke,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:locke,char:locke,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Locke.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lucian,char:lucian,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lucian/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lucian,char:lucian,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALucian,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lucian,char:lucian,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lucian,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lucian,char:lucian,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lucian.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lulu,char:lulu,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lulu/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lulu,char:lulu,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALulu,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lulu,char:lulu,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lulu,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lulu,char:lulu,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lulu.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:lux,char:lux,CHAMPION,https://www.leagueoflegends.com/en-us/champions/lux/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:lux,char:lux,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ALux,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:lux,char:lux,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lux,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:lux,char:lux,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lux.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:malphite,char:malphite,CHAMPION,https://www.leagueoflegends.com/en-us/champions/malphite/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:malphite,char:malphite,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AMalphite,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:malphite,char:malphite,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Malphite,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:malphite,char:malphite,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Malphite.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:malzahar,char:malzahar,CHAMPION,https://www.leagueoflegends.com/en-us/champions/malzahar/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:malzahar,char:malzahar,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AMalzahar,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:malzahar,char:malzahar,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Malzahar,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:malzahar,char:malzahar,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Malzahar.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:maokai,char:maokai,CHAMPION,https://www.leagueoflegends.com/en-us/champions/maokai/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:maokai,char:maokai,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AMaokai,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:maokai,char:maokai,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Maokai,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:maokai,char:maokai,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Maokai.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
